57.986	0.01282
47.264	0.0556
58.164	0.05173
20.338	0.11453
33.575	0.02054
11.965	0.07152
36.724	0.07248
79.476	0.00881
87.094	0.01418
8.835	1.11657
12.383	0.30563
4.301	0.53972
67.85	0.01537
18.899	0.04828
19.743	0.1154
41.907	0.03796
27.872	0.0496
11.925	0.06995
14.081	0.12324
27.063	0.05001
28.238	0.08923
55.824	0.02856
80.002	0.02022
23.532	0.03443
35.727	0.08637
0.641	0.97689
83.699	0.03561
62.031	0.01234
85.407	0.02841
13.971	0.13906
15.911	0.21722
3.064	1.15902
47.053	0.0632
67.651	0.0232
82.074	0.02071
18.393	0.09171
69.144	0.0217
15.836	0.30716
39.956	0.14624
18.595	0.17827
29.161	0.03757
16.397	0.06117
16.213	0.04978
70.289	0.03863
73.185	0.05278
25.435	0.12198
75.648	0.02482
68.823	0.02181
61.512	0.02578
83.786	0.01964
8.617	0.5652
76.795	0.02235
41.196	0.02043
62.313	0.01948
34.128	0.0761
46.848	0.02736
81.857	0.02457
28.07	0.03106
58.359	0.0288
48.424	0.00987
78.282	0.01424
74.655	0.04129
63.59	0.01546
80.881	0.03421
84.296	0.02008
26.63	0.06666
66.726	0.01902
64.228	0.00916
60.601	0.02353
83.583	0.02354
74.727	0.01836
85.114	0.02213
72.721	0.01733
59.44	0.02083
72.536	0.01419
29.545	0.10394
87.35	0.01293
56.928	0.01022
56.8	0.01895
25.897	0.07104
7.883	0.08548
55.376	0.02983
7.836	0.42851
41.714	0.03798
50.409	0.01558
9.152	0.19599
41.473	0.04586
8.811	0.30051
16.693	0.08794
71.982	0.02205
50.197	0.03907
9.475	0.29074
32.735	0.08871
9.651	0.09026
7.336	0.77905
74.228	0.02819
59.47	0.03324
14.277	0.09115
33.102	0.05736
56.763	0.03327
29.712	0.09246
44.719	0.01201
34.334	0.03744
10.977	0.31396
61.263	0.01752
60.079	0.03392
43.173	0.02246
36.767	0.02101
23.292	0.41088
68.639	0.01543
80.829	0.02774
85.471	0.03149
39.496	0.01778
3.223	0.94107
44.701	0.01378
56.569	0.01784
26.603	0.02874
5.832	0.54443
79.361	0.02656
82.115	0.01718
81.395	0.01128
13.604	0.09539
68.278	0.02697
82.843	0.01264
11.475	0.05594
31.249	0.06106
27.942	0.06747
4.791	0.98687
71.011	0.03637
57.014	0.04064
13.766	0.18175
16.444	0.10981
76.68	0.03173
40.77	0.06142
64.126	0.01839
18.703	0.06306
55.543	0.01575
25.164	0.0476
67.523	0.01886
71.658	0.03368
61.883	0.01509
35.514	0.0772
9.742	0.06956
14.473	0.38274
81.578	0.01541
75.644	0.00702
79.377	0.01296
86.603	0.01296
38.511	0.0318
4.19	0.50641
28.111	0.04022
33.685	0.03623
41.088	0.01137
56.649	0.0467
81.785	0.01548
74.909	0.01988
56.967	0.03885
28.605	0.03387
40.061	0.04608
29.905	0.03332
88.956	0.01173
50.402	0.01463
50.027	0.02809
19.265	0.09756
32.419	0.04315
22.247	0.176
15.836	0.12636
25.152	0.08496
84.304	0.0118
83.703	0.01917
55.283	0.03293
51.23	0.02744
43.042	0.02087
75.472	0.02087
75.458	0.01266
66.896	0.01841
46.427	0.02246
19	0.55851
71.775	0.03382
81.151	0.01701
86.425	0.01655
80.505	0.01875
42.349	0.06142
45.048	0.03682
62.319	0.01829
31.417	0.05869
42.204	0.05159
60.979	0.03039
72.763	0.03038
73.303	0.03168
22.121	0.0292
57.041	0.0375
59.308	0.01939
34.608	0.06956
76.174	0.01719
1.592	0.94382
85.869	0.02421
71.023	0.02934
82.218	0.02846
58.308	0.01763
12.57	0.43907
24.603	0.03695
66.295	0.02916
35.006	0.04066
71.247	0.0442
48.732	0.05478
53.934	0.03375
85.468	0.01334
19.377	0.02501
20.798	0.14617
82.342	0.00989
27.89	0.02893
12.779	0.17049
46.288	0.01132
50.601	0.03675
51.215	0.04036
38.78	0.05007
85.747	0.01688
44.419	0.00668
59.405	0.0247
67.217	0.0304
83.865	0.01904
11.815	0.10726
18.38	0.15404
36.779	0.07155
43.109	0.04369
6.533	0.33594
16.175	0.37501
39.535	0.07927
67.234	0.01272
35.111	0.16881
29.294	0.13501
81.347	0.01376
58.697	0.02563
56.05	0.02823
34.44	0.04305
76.61	0.0107
85.968	0.01528
72.882	0.02041
41.214	0.14054
46.277	0.0261
40.551	0.06445
57.31	0.04441
87.35	0.01099
28.075	0.26522
5.479	0.44419
69.341	0.02725
46.987	0.06609
77.56	0.01675
87.997	0.00988
15.563	0.18391
68.643	0.01997
5.963	0.11132
5.841	0.57182
39.386	0.10378
9.118	0.26262
53.906	0.03139
72.987	0.01584
69.582	0.03195
85.289	0.01608
77.099	0.01576
9.392	0.30887
10.459	0.42134
53.652	0.02858
13.914	0.18408
38.236	0.08099
63.405	0.02713
35.57	0.02268
48.144	0.06827
59.677	0.03618
25.465	0.23658
26.454	0.04599
67.981	0.01201
14.816	0.27238
22.972	0.18841
82.088	0.01754
57.853	0.04217
88.477	0.0109
76.27	0.02559
86.532	0.01024
63.611	0.02141
72.615	0.04203
81.412	0.01833
8.07	0.3063
89.018	0.01026
21.295	0.06081
32.977	0.13236
45.048	0.02338
67.705	0.04028
3.396	0.43696
28.621	0.02552
34.41	0.03706
30.622	0.0548
30.231	0.12047
10.853	0.44193
72.803	0.02106
86.798	0.00996
10.373	0.19523
67.829	0.01112
15.129	0.54976
88.68	0.01001
52.581	0.01229
18.891	0.39231
74.461	0.0244
87.118	0.01684
50.54	0.03611
38.209	0.05828
10.397	0.67036
43.239	0.02753
61.542	0.02361
52.724	0.03208
51.798	0.03211
45.128	0.01234
53.317	0.03553
12.52	0.30702
70.049	0.02179
15.948	0.11354
53.255	0.01058
25.68	0.06237
64.992	0.01384
11.085	0.17025
86.349	0.01124
41.824	0.04754
69.451	0.01697
60.841	0.01718
33.689	0.04688
20.165	0.11787
77.133	0.01598
69.95	0.01805
17.568	0.06312
48.089	0.01415
67.214	0.00448
47.094	0.06943
23.458	0.04776
71.121	0.00975
22.934	0.0947
69.979	0.01521
26.915	0.03468
46.216	0.06977
53.667	0.00813
5.065	0.64088
52.81	0.04505
56.86	0.01414
37.426	0.10079
56.355	0.02787
58.951	0.03537
4.31	0.92594
50.763	0.01665
67.772	0.01552
33.949	0.09715
83.086	0.02789
69.859	0.02059
73.98	0.01456
72.966	0.01741
73.341	0.03037
84.128	0.01426
46.371	0.02157
3.449	0.99072
70.362	0.01787
31.942	0.07216
49.25	0.01857
52.157	0.02383
80.462	0.02274
77.086	0.01237
81.573	0.01286
58.445	0.01895
38.032	0.03
29.85	0.04073
44.132	0.03532
57.502	0.05054
37.362	0.09099
51.871	0.04695
67.613	0.02273
20.221	0.03965
19.837	0.11189
71.229	0.01515
19.931	0.32736
38.721	0.02755
76.421	0.0165
89.274	0.01001
72.251	0.02034
76.147	0.02884
32.722	0.04218
46.529	0.01863
79.248	0.02047
14.94	0.17913
24.897	0.04935
26.061	0.06902
38.75	0.10699
47.812	0.01885
79.489	0.01514
43.212	0.08333
77.05	0.0194
84.742	0.01999
19.618	0.05875
79.416	0.01112
51.916	0.04357
63.431	0.03181
60.41	0.01455
15.757	0.069
32.951	0.06921
60.218	0.01862
48.41	0.00844
10.634	0.13041
37.508	0.04717
60.01	0.02661
59.416	0.03206
48.073	0.03864
20.404	0.58311
15.208	0.6093
86.131	0.01644
75.877	0.02738
10.454	0.23798
76.606	0.01573
73.049	0.01133
86.533	0.00944
64.962	0.01715
74.857	0.03934
69.552	0.01005
60.362	0.02363
12.409	0.30074
67.543	0.00654
86.076	0.01037
14.101	0.28932
72.416	0.02441
31.898	0.04043
73.507	0.01302
19.841	0.02257
24.43	0.26099
69.893	0.02212
60.492	0.01239
88.453	0.01036
82.805	0.0101
62.776	0.0251
10.012	0.06462
55.851	0.01538
12.493	0.31566
14.568	0.13725
84.537	0.02217
24.434	0.14978
54.85	0.01419
41.357	0.0232
58.761	0.03134
8.798	0.22104
20.533	0.06131
21.113	0.08444
29.434	0.04823
47.863	0.01204
78.531	0.01903
61.731	0.02166
50.446	0.03056
40.721	0.01558
68.822	0.01245
24.541	0.05521
39.848	0.02389
51.374	0.04174
19.103	0.21572
38.212	0.04889
47.964	0.02979
62.385	0.03081
60.872	0.01747
75.599	0.02886
48.018	0.01187
26.712	0.03164
63.711	0.02574
46.598	0.03797
28.153	0.05169
81.534	0.01206
49.556	0.02523
55.915	0.01229
36.303	0.21232
40.655	0.02697
80.585	0.0197
70.906	0.00716
34.441	0.04299
22.593	0.02673
74.415	0.01802
68.871	0.02921
86.757	0.01093
27.587	0.14214
30.448	0.04563
12.331	0.23864
42.523	0.0322
66.842	0.01005
55.135	0.02845
6.581	0.14996
17.301	0.09854
9.441	0.35515
68.761	0.02717
53.234	0.03202
36.787	0.01795
53.833	0.01724
53.579	0.06397
34.181	0.03921
35.877	0.04035
4.971	0.90724
22.258	0.41974
76.971	0.01976
70.91	0.02717
76.116	0.02264
25.272	0.0735
62.503	0.02541
12.981	0.08474
56.688	0.05271
4.895	1.00684
11.217	0.10002
87.65	0.01211
36.868	0.15457
44.42	0.05439
7.694	0.54841
8.347	0.80224
42.91	0.09075
87.88	0.01355
58.928	0.03272
89.879	0.01216
59.967	0.01705
23.018	0.10408
33.972	0.06038
16.904	0.23614
37.578	0.04513
9.054	1.07248
71.506	0.02731
74.093	0.01534
88.396	0.01055
73.692	0.05657
27.324	0.06994
83.369	0.01769
23.382	0.03545
65.489	0.01739
77.685	0.01538
71.171	0.01872
9.479	0.09244
88.119	0.01306
88.016	0.00936
68.175	0.01411
77.623	0.01661
7.785	1.16353
45.344	0.07842
44.515	0.01275
79.076	0.02601
6.825	0.11359
32.194	0.10198
23.107	0.30707
74.174	0.02498
72.788	0.02533
71.751	0.01721
78.487	0.03013
72.585	0.0232
86.936	0.01026
83.643	0.01616
22.973	0.25285
62.966	0.02602
85.488	0.02629
36.32	0.16504
63.003	0.02631
40.851	0.1347
88.951	0.00978
24.937	0.20278
46.767	0.01164
37.81	0.07032
29.506	0.4076
33.787	0.04984
62.579	0.02319
71.694	0.0319
88.869	0.0119
21.942	0.10845
41.617	0.09592
77.302	0.0287
36.947	0.03084
15.207	0.68398
7.584	0.12987
7.099	0.35922
24.447	0.09523
40.726	0.09517
73.509	0.01367
86.079	0.01502
55.115	0.03125
33.614	0.05539
47.227	0.02235
21.578	0.09308
38.246	0.04513
62.398	0.0199
52.93	0.01857
81.121	0.01401
56.474	0.03499
36.259	0.04916
52.175	0.04263
68.163	0.0164
43.153	0.02061
21.258	0.10236
1.491	0.44957
75.087	0.02671
36.205	0.0678
81.699	0.01223
85.508	0.01017
33.761	0.06109
63.606	0.01858
63.978	0.0251
11.484	0.53324
12.696	0.47951
27.962	0.0466
7.035	0.18345
51.722	0.00907
16.805	0.1856
30.608	0.12497
26.398	0.0433
34.986	0.08781
50.08	0.04644
40.247	0.08141
88.949	0.01104
11.665	0.17055
27.552	0.02221
15.877	0.61896
49.305	0.0312
56.569	0.01919
29.97	0.04146
28.931	0.02861
67.228	0.02972
21.246	0.04266
41.066	0.03183
66.26	0.01398
51.341	0.07162
14.849	0.17714
65.956	0.01859
29.411	0.19768
5.702	0.32239
39.963	0.01649
20.428	0.08933
2.069	0.60079
84.796	0.01701
56.413	0.02517
63.916	0.01945
44.85	0.02021
52.26	0.02973
70.747	0.01255
70.942	0.05272
74.516	0.02603
20.088	0.14001
61.169	0.03058
71.624	0.01302
17.788	0.09506
18.29	0.12661
78.742	0.01863
31.168	0.04915
40.561	0.0708
55.411	0.02534
38.175	0.09231
22.603	0.01656
11.13	0.91632
9.023	0.16329
80.012	0.01262
32.701	0.03961
10.567	0.19012
48.338	0.01858
32.702	0.23194
73.996	0.02983
30.396	0.18349
80.376	0.02349
21.432	0.0307
55.689	0.02522
19.93	0.20604
70.559	0.02524
77.627	0.01932
54.164	0.03468
12.254	0.78266
6.943	0.2121
30.009	0.26536
25.161	0.01591
10.534	0.15702
5.863	0.76705
35.686	0.06545
78.128	0.02148
88.309	0.01279
67.075	0.03404
21.003	0.1565
27.691	0.04593
23.736	0.11687
74.863	0.01904
70.682	0.02788
66.542	0.01961
56.432	0.02929
41.232	0.03037
41.437	0.03907
24.953	0.04605
7.921	0.4978
10.352	0.15222
38.951	0.02529
57.053	0.01951
66.259	0.00992
39.847	0.17858
25.252	0.08142
29.851	0.11952
89.935	0.01181
61.046	0.02768
16.718	0.0568
22.93	0.04897
20.568	0.08789
57.824	0.02988
79.178	0.01777
83.936	0.0375
87.08	0.01179
71.835	0.02272
57.016	0.02625
84.016	0.03856
76.554	0.01491
20.747	0.03238
86.464	0.01581
39.804	0.03905
65.133	0.02224
89.885	0.01008
73.564	0.02233
65.279	0.03419
17.772	0.10415
39.524	0.10442
49.679	0.00883
62.037	0.0208
83.941	0.02052
62.089	0.01465
47.262	0.0105
51.009	0.04806
69.599	0.0114
87.902	0.01393
28.02	0.09552
85.423	0.02993
72.309	0.03274
62.005	0.02074
40.133	0.05928
39.363	0.02764
23.342	0.12128
3.358	0.99055
78.183	0.03721
13.232	0.29015
35.459	0.03552
65.513	0.02352
20.346	0.05166
36.473	0.09821
7.695	0.3196
47.868	0.0506
60.858	0.04232
65.619	0.03034
71.125	0.02462
49.839	0.0486
17.011	0.06136
27.12	0.04289
49.433	0.02385
76.484	0.01909
54.795	0.0321
48.365	0.06237
34.522	0.15087
37.87	0.04445
8.607	0.20782
49.842	0.03832
31.37	0.06056
10.779	0.62143
6.145	0.5467
14.635	0.51907
30.127	0.07919
57.281	0.01841
30.761	0.03722
50.055	0.03724
49.641	0.06069
4.488	0.23589
36.892	0.12532
41.194	0.02158
36.739	0.07628
68.587	0.01447
26.095	0.10987
56.641	0.02511
64.166	0.0187
81.74	0.02449
34.746	0.03585
79.567	0.00774
11.68	0.07532
28.348	0.05395
42.6	0.01402
37.503	0.0294
76.47	0.01869
83.247	0.02481
43.56	0.03904
16.617	0.1355
77.213	0.03206
24.241	0.48502
74.422	0.01964
83.19	0.02276
75.633	0.02173
41.379	0.03965
18.924	0.1018
57.717	0.00991
55.934	0.00904
86.369	0.01192
4.012	0.81012
15.516	0.05878
52.738	0.03948
41.261	0.02284
86.385	0.01428
38.024	0.01867
16.435	0.08292
14.239	0.17318
53.844	0.05159
6.495	1.01836
64.312	0.01048
11.619	0.36086
12.439	0.79537
58.624	0.05235
87.059	0.01393
42.716	0.04046
39.564	0.07235
17.127	0.07697
53.735	0.02973
35.489	0.05782
49.939	0.0123
23.309	0.07138
71.483	0.00985
24.983	0.03247
78.38	0.01747
33.1	0.10034
3.68	1.14853
36.927	0.04226
89.935	0.01272
49.874	0.02017
54.243	0.02631
49.92	0.02393
61.61	0.02953
62.148	0.01274
23.754	0.05335
64.051	0.02031
87.673	0.01123
72.036	0.02053
83.617	0.01441
35.667	0.0616
26.097	0.48696
34.003	0.03387
44.125	0.05097
88.731	0.01185
7.001	0.59029
78.754	0.02726
73.328	0.01566
55.523	0.05038
86.322	0.01467
5.583	1.04032
38.863	0.04924
58.754	0.0135
49.336	0.01554
84.737	0.03082
40.718	0.02193
9.184	0.41955
75.179	0.01657
17.851	0.35128
30.265	0.10468
66.345	0.05035
20.122	0.08425
48.817	0.08492
38.755	0.04136
17.03	0.12106
61.265	0.02203
77.139	0.01508
5.299	0.98908
88.077	0.01169
54.824	0.01255
48.177	0.0146
15.995	0.15606
0.312	0.98746
41.313	0.0378
11.018	0.17174
